Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
NSD1	gene	NSD1	msk_impact	msk_impact			Other																												
RFWD2	gene	RFWD2	msk_impact	msk_impact			Other																												
SMYD3	gene	SMYD3	msk_impact	msk_impact			Other																												
MAPKAP1	gene	MAPKAP1	msk_impact	msk_impact			Other																												
CDC73	gene	CDC73	msk_impact	msk_impact			Other																												
VTCN1	gene	VTCN1	msk_impact	msk_impact			Other																												
PALB2	gene	PALB2	msk_impact	msk_impact			Other																												
PREX2	gene	PREX2	msk_impact	msk_impact			Other																												
TET1	gene	TET1	msk_impact	msk_impact			Other																												
PDCD1LG2	gene	PDCD1LG2	msk_impact	msk_impact			Other																												
CD276	gene	CD276	msk_impact	msk_impact			Other																												
NUF2	gene	NUF2	msk_impact	msk_impact			Other																												
SESN2	gene	SESN2	msk_impact	msk_impact			Other																												
STK40	gene	STK40	msk_impact	msk_impact			Other																												
BRIP1	gene	BRIP1	msk_impact	msk_impact			Other																												
FAM175A	gene	FAM175A	msk_impact	msk_impact			Other																												
ARID5B	gene	ARID5B	msk_impact	msk_impact			Other																												
TRAF7	gene	TRAF7	msk_impact	msk_impact			Other																												
CARD11	gene	CARD11	msk_impact	msk_impact			Other																												
DOT1L	gene	DOT1L	msk_impact	msk_impact			Other																												
SLX4	gene	SLX4	msk_impact	msk_impact			Other																												
KNSTRN	gene	KNSTRN	msk_impact	msk_impact			Other																												
FAM58A	gene	FAM58A	msk_impact	msk_impact			Other																												
MSI2	gene	MSI2	msk_impact	msk_impact			Other																												
HIST2H3C	gene	HIST2H3C	msk_impact	msk_impact			Other																												
AMER1	gene	AMER1	msk_impact	msk_impact			Other																												
SESN3	gene	SESN3	msk_impact	msk_impact			Other																												
PPP4R2	gene	PPP4R2	msk_impact	msk_impact			Other																												
SPRED1	gene	SPRED1	msk_impact	msk_impact			Other																												
ASXL1	gene	ASXL1	msk_impact	msk_impact			Other																												
ARID2	gene	ARID2	msk_impact	msk_impact			Other																												
FLCN	gene	FLCN	msk_impact	msk_impact			Other																												
RICTOR	gene	RICTOR	msk_impact	msk_impact			Other																												
NEGR1	gene	NEGR1	msk_impact	msk_impact			Other																												
KMT5A	gene	KMT5A	msk_impact	msk_impact			Other																												
H3F3C	gene	H3F3C	msk_impact	msk_impact			Other																												
HIST2H3D	gene	HIST2H3D	msk_impact	msk_impact			Other																												
MEF2B	gene	MEF2B	msk_impact	msk_impact			Other																												
